1604873700000,451.71000000,454.00000000,451.28000000,452.91000000,3912.86718000,1604874599999,1771356.76511930,3079,2150.52739000,973841.94051790,0
1604874600000,452.91000000,455.00000000,452.90000000,454.72000000,6184.90896000,1604875499999,2809802.77832010,3775,3230.09326000,1467571.19267020,0
1604875500000,454.72000000,455.14000000,452.70000000,454.90000000,4674.86962000,1604876399999,2123579.12839000,2934,2378.31905000,1080458.63290450,0
1604876400000,454.90000000,455.59000000,453.32000000,454.52000000,6650.22076000,1604877299999,3022044.95786460,3147,2927.13716000,1330244.59147000,0
1604877300000,454.52000000,455.32000000,453.45000000,454.14000000,5141.35079000,1604878199999,2335746.29441440,2464,2195.50097000,997460.56552170,0
1604878200000,454.12000000,457.41000000,453.97000000,456.47000000,10381.04906000,1604879099999,4736989.71835030,4408,5382.94107000,2455870.49108870,0
1604879100000,456.45000000,456.51000000,454.29000000,454.30000000,7261.82617000,1604879999999,3305416.18611530,2814,3840.68874000,1748348.89686640,0
1604880000000,454.29000000,455.95000000,452.50000000,452.63000000,9171.90925000,1604880899999,4164802.85095680,4026,3987.62780000,1810785.29365360,0
1604880900000,452.58000000,453.86000000,450.89000000,453.62000000,7965.78916000,1604881799999,3604444.27065620,3873,3660.85219000,1656650.89858080,0
1604881800000,453.71000000,457.65000000,453.62000000,457.65000000,8456.59659000,1604882699999,3855657.43410850,3989,4413.40843000,2011846.74685440,0
1604882700000,457.65000000,457.86000000,455.62000000,456.70000000,8097.34505000,1604883599999,3699189.37426830,3399,3878.83578000,1772324.32448780,0
1604883600000,456.69000000,457.49000000,455.06000000,456.78000000,7260.78132000,1604884499999,3313858.23075310,3013,3595.75543000,1641307.62677930,0
1604884500000,456.78000000,457.00000000,455.12000000,455.71000000,5957.05755000,1604885399999,2716484.42397880,2430,2842.62879000,1296308.04617390,0
1604885400000,455.71000000,457.00000000,455.50000000,455.67000000,4492.21231000,1604886299999,2049444.50674470,1869,2625.22589000,1197814.20846670,0
1604886300000,455.67000000,455.94000000,453.88000000,454.92000000,9286.47514000,1604887199999,4225034.55448110,3235,2891.15904000,1315328.91035700,0
1604887200000,454.91000000,455.13000000,452.52000000,453.86000000,7327.52305000,1604888099999,3327197.31548220,3619,3727.82352000,1692818.85566130,0
1604888100000,453.86000000,454.77000000,452.50000000,454.10000000,6557.34139000,1604888999999,2974516.27488500,3376,3613.82352000,1639269.34748560,0
1604889000000,454.09000000,455.79000000,453.97000000,455.23000000,4090.89626000,1604889899999,1862173.37993270,2050,1913.46686000,870988.01759670,0
1604889900000,455.23000000,455.24000000,452.04000000,452.77000000,6500.43221000,1604890799999,2947072.05794300,2614,2794.08269000,1266679.41973960,0
1604890800000,452.75000000,453.24000000,451.04000000,451.78000000,8348.24463000,1604891699999,3775066.34644410,3238,3627.50956000,1640710.11961190,0
1604891700000,451.62000000,453.51000000,450.79000000,452.91000000,7898.19308000,1604892599999,3571907.22156020,2856,4217.17480000,1907045.62693000,0
1604892600000,452.90000000,453.88000000,452.67000000,453.34000000,4550.49673000,1604893499999,2062830.68731140,1805,2392.57655000,1084479.33228660,0
1604893500000,453.34000000,453.75000000,451.64000000,451.64000000,5213.18224000,1604894399999,2360376.11266140,2298,2174.35663000,984663.68537750,0
1604894400000,451.65000000,451.65000000,448.77000000,450.57000000,19691.96871000,1604895299999,8863921.60507850,6526,7041.17701000,3168975.84935660,0
1604895300000,450.57000000,451.85000000,449.36000000,451.35000000,10009.90629000,1604896199999,4510332.94495120,3641,4772.35229000,2150339.12940470,0
1604896200000,451.43000000,452.60000000,450.33000000,452.13000000,5844.93582000,1604897099999,2639331.90570520,2451,3159.74499000,1426819.83173000,0
1604897100000,452.13000000,452.16000000,450.13000000,450.85000000,4156.60461000,1604897999999,1875142.73974150,2077,2515.10945000,1134545.95555250,0
1604898000000,450.84000000,450.84000000,448.15000000,450.36000000,9774.17510000,1604898899999,4390941.46587240,3852,5642.73658000,2534758.27156390,0
1604898900000,450.38000000,451.96000000,450.38000000,451.81000000,4523.66548000,1604899799999,2041453.64308710,2247,2290.60611000,1033685.45785840,0
